Local time,Date,Open,High,Low,Close,Volume
04.04.2019 01:30:00.000 GMT+0430,04.04.2019,69.37,69.996,68.845,69.225,5.1234
05.04.2019 01:30:00.000 GMT+0430,05.04.2019,69.085,70.446,68.895,70.365,4.4436
06.04.2019 01:30:00.000 GMT+0430,06.04.2019,70.365,70.365,70.365,70.365,0
07.04.2019 01:30:00.000 GMT+0430,07.04.2019,70.365,70.365,70.365,70.365,0
08.04.2019 01:30:00.000 GMT+0430,08.04.2019,70.655,71.176,70.405,71.045,5.305
09.04.2019 01:30:00.000 GMT+0430,09.04.2019,71.096,71.316,70.265,70.745,4.0681
10.04.2019 01:30:00.000 GMT+0430,10.04.2019,70.748,71.761,70.555,71.555,4.7746
11.04.2019 01:30:00.000 GMT+0430,11.04.2019,71.528,71.661,70.544,70.925,4.4109
12.04.2019 01:30:00.000 GMT+0430,12.04.2019,70.938,71.841,70.875,71.485,5.0168
13.04.2019 01:30:00.000 GMT+0430,13.04.2019,71.485,71.485,71.485,71.485,0
14.04.2019 01:30:00.000 GMT+0430,14.04.2019,71.485,71.485,71.485,71.485,0
15.04.2019 01:30:00.000 GMT+0430,15.04.2019,71.415,71.555,70.755,71.225,4.8893
16.04.2019 01:30:00.000 GMT+0430,16.04.2019,71.186,71.905,70.725,71.835,4.8585
17.04.2019 01:30:00.000 GMT+0430,17.04.2019,71.848,72.246,71.425,71.585,4.5714
18.04.2019 01:30:00.000 GMT+0430,18.04.2019,71.596,72.006,71.2,71.925,4.8516
19.04.2019 01:30:00.000 GMT+0430,19.04.2019,71.925,71.925,71.925,71.925,0
20.04.2019 01:30:00.000 GMT+0430,20.04.2019,71.925,71.925,71.925,71.925,0
21.04.2019 01:30:00.000 GMT+0430,21.04.2019,71.925,71.925,71.925,71.925,0
22.04.2019 01:30:00.000 GMT+0430,22.04.2019,72.395,74.496,72.395,74.095,4.7761
23.04.2019 01:30:00.000 GMT+0430,23.04.2019,74.326,74.706,74,74.375,4.7704
24.04.2019 01:30:00.000 GMT+0430,24.04.2019,74.226,74.696,73.985,74.495,4.6822
25.04.2019 01:30:00.000 GMT+0430,25.04.2019,74.448,75.576,74,74.265,5.2235
26.04.2019 01:30:00.000 GMT+0430,26.04.2019,74.178,74.396,71.27,71.565,4.8101
27.04.2019 01:30:00.000 GMT+0430,27.04.2019,71.565,71.565,71.565,71.565,0
28.04.2019 01:30:00.000 GMT+0430,28.04.2019,71.565,71.565,71.565,71.565,0
29.04.2019 01:30:00.000 GMT+0430,29.04.2019,71.565,72.475,71.045,71.945,5.5983
30.04.2019 01:30:00.000 GMT+0430,30.04.2019,71.448,72.756,71.16,71.625,5.1518
01.05.2019 01:30:00.000 GMT+0430,01.05.2019,71.718,72.346,71.275,72.105,3.8537
02.05.2019 01:30:00.000 GMT+0430,02.05.2019,71.986,72.201,69.665,70.325,5.4313
03.05.2019 01:30:00.000 GMT+0430,03.05.2019,70.506,71.505,69.935,70.775,4.1164
04.05.2019 01:30:00.000 GMT+0430,04.05.2019,70.775,70.775,70.775,70.775,0
05.05.2019 01:30:00.000 GMT+0430,05.05.2019,70.775,70.775,70.775,70.775,0
06.05.2019 01:30:00.000 GMT+0430,06.05.2019,69.486,71.771,68.828,71.345,4.2533
07.05.2019 01:30:00.000 GMT+0430,07.05.2019,71.121,71.295,69.355,69.745,11.0116
08.05.2019 01:30:00.000 GMT+0430,08.05.2019,69.921,70.676,69.325,70.205,5.9794
09.05.2019 01:30:00.000 GMT+0430,09.05.2019,70.196,70.615,69.375,70.195,6.4962
10.05.2019 01:30:00.000 GMT+0430,10.05.2019,70.43,71.195,70.135,70.725,8.5357
11.05.2019 01:30:00.000 GMT+0430,11.05.2019,70.725,70.725,70.725,70.725,0
12.05.2019 01:30:00.000 GMT+0430,12.05.2019,70.725,70.725,70.725,70.725,0
13.05.2019 01:30:00.000 GMT+0430,13.05.2019,70.411,72.555,69.695,69.895,7.8329
14.05.2019 01:30:00.000 GMT+0430,14.05.2019,69.998,71.606,69.895,70.845,6.7276
15.05.2019 01:30:00.000 GMT+0430,15.05.2019,70.861,72.226,70.39,71.885,7.0482
16.05.2019 01:30:00.000 GMT+0430,16.05.2019,72.021,73.335,71.805,72.765,6.8174
17.05.2019 01:30:00.000 GMT+0430,17.05.2019,72.786,73.216,71.765,72.065,7.1346
18.05.2019 01:30:00.000 GMT+0430,18.05.2019,72.065,72.065,72.065,72.065,0
19.05.2019 01:30:00.000 GMT+0430,19.05.2019,72.065,72.065,72.065,72.065,0
20.05.2019 01:30:00.000 GMT+0430,20.05.2019,72.93,73.376,71.58,72.045,7.5677
21.05.2019 01:30:00.000 GMT+0430,21.05.2019,72.098,72.506,71.61,71.995,6.0354
22.05.2019 01:30:00.000 GMT+0430,22.05.2019,71.871,72.011,70.395,70.795,6.9122
23.05.2019 01:30:00.000 GMT+0430,23.05.2019,70.848,70.936,67,67.915,9.1111
24.05.2019 01:30:00.000 GMT+0430,24.05.2019,67.938,69.265,67.305,69.195,6.5609
25.05.2019 01:30:00.000 GMT+0430,25.05.2019,69.195,69.195,69.195,69.195,0
26.05.2019 01:30:00.000 GMT+0430,26.05.2019,69.195,69.195,69.195,69.195,0
27.05.2019 01:30:00.000 GMT+0430,27.05.2019,69.138,70.196,68.505,69.985,3.4923
28.05.2019 01:30:00.000 GMT+0430,28.05.2019,69.966,70.566,69.555,70.085,7.9029
29.05.2019 01:30:00.000 GMT+0430,29.05.2019,70.021,70.071,68.055,69.65,45.3662
30.05.2019 01:30:00.000 GMT+0430,30.05.2019,69.555,69.925,66.39,66.66,8.2801
31.05.2019 01:30:00.000 GMT+0430,31.05.2019,64.816,64.871,61.375,61.665,8.4426
01.06.2019 01:30:00.000 GMT+0430,01.06.2019,61.665,61.665,61.665,61.665,0
02.06.2019 01:30:00.000 GMT+0430,02.06.2019,61.665,61.665,61.665,61.665,0
03.06.2019 01:30:00.000 GMT+0430,03.06.2019,61.196,62.816,60.605,60.775,9.2519
04.06.2019 01:30:00.000 GMT+0430,04.06.2019,60.961,62.085,60.194,61.425,9.2486
05.06.2019 01:30:00.000 GMT+0430,05.06.2019,61.515,62.251,59.425,60.545,7.5151
06.06.2019 01:30:00.000 GMT+0430,06.06.2019,60.365,62.388,60.195,62.265,6.914
07.06.2019 01:30:00.000 GMT+0430,07.06.2019,62.361,63.566,61.745,63.265,7.2817
08.06.2019 01:30:00.000 GMT+0430,08.06.2019,63.265,63.265,63.265,63.265,0
09.06.2019 01:30:00.000 GMT+0430,09.06.2019,63.265,63.265,63.265,63.265,0
10.06.2019 01:30:00.000 GMT+0430,10.06.2019,63.708,63.791,62.025,62.345,7.419
11.06.2019 01:30:00.000 GMT+0430,11.06.2019,62.286,62.851,61.985,62.055,6.3129
12.06.2019 01:30:00.000 GMT+0430,12.06.2019,61.575,61.686,59.545,59.815,6.9866
13.06.2019 01:30:00.000 GMT+0430,13.06.2019,59.946,62.626,59.765,61.285,8.8982
14.06.2019 01:30:00.000 GMT+0430,14.06.2019,61.216,62.541,60.715,62.025,6.7763
15.06.2019 01:30:00.000 GMT+0430,15.06.2019,62.025,62.025,62.025,62.025,0
16.06.2019 01:30:00.000 GMT+0430,16.06.2019,62.025,62.025,62.025,62.025,0
17.06.2019 01:30:00.000 GMT+0430,17.06.2019,62.211,62.356,60.715,60.955,5.5557
18.06.2019 01:30:00.000 GMT+0430,18.06.2019,60.976,62.796,60.225,62.225,7.4245
19.06.2019 01:30:00.000 GMT+0430,19.06.2019,62.376,62.521,61.375,62.195,6.286
20.06.2019 01:30:00.000 GMT+0430,20.06.2019,62.451,64.796,62.375,64.505,7.8176
21.06.2019 01:30:00.000 GMT+0430,21.06.2019,64.925,65.731,63.975,65.265,6.7934
22.06.2019 01:30:00.000 GMT+0430,22.06.2019,65.265,65.265,65.265,65.265,0
23.06.2019 01:30:00.000 GMT+0430,23.06.2019,65.265,65.265,65.265,65.265,0
24.06.2019 01:30:00.000 GMT+0430,24.06.2019,65.501,65.771,64.055,64.745,5.6596
25.06.2019 01:30:00.000 GMT+0430,25.06.2019,64.871,65.918,64.145,65.785,7.4426
26.06.2019 01:30:00.000 GMT+0430,26.06.2019,65.768,66.83,65.575,66.205,4.9306
27.06.2019 01:30:00.000 GMT+0430,27.06.2019,65.835,66.785,65.65,66.505,6.381
28.06.2019 01:30:00.000 GMT+0430,28.06.2019,65.546,65.886,63.995,64.385,4.2384
29.06.2019 01:30:00.000 GMT+0430,29.06.2019,64.385,64.385,64.385,64.385,0
30.06.2019 01:30:00.000 GMT+0430,30.06.2019,64.385,64.385,64.385,64.385,0
01.07.2019 01:30:00.000 GMT+0430,01.07.2019,65.765,66.721,64.195,65.185,7.008
02.07.2019 01:30:00.000 GMT+0430,02.07.2019,64.771,65.496,62.205,62.575,8.6008
03.07.2019 01:30:00.000 GMT+0430,03.07.2019,62.856,63.963,62.065,63.865,5.7649
04.07.2019 01:30:00.000 GMT+0430,04.07.2019,63.846,64.046,62.925,63.145,3.9151
05.07.2019 01:30:00.000 GMT+0430,05.07.2019,63.271,64.506,62.9,64.395,5.5544
06.07.2019 01:30:00.000 GMT+0430,06.07.2019,64.395,64.395,64.395,64.395,0
07.07.2019 01:30:00.000 GMT+0430,07.07.2019,64.395,64.395,64.395,64.395,0
08.07.2019 01:30:00.000 GMT+0430,08.07.2019,64.335,65.111,63.8,63.915,5.4929
09.07.2019 01:30:00.000 GMT+0430,09.07.2019,63.8,64.726,63.725,64.465,5.9133
10.07.2019 01:30:00.000 GMT+0430,10.07.2019,64.746,67.101,64.61,66.575,5.5418
11.07.2019 01:30:00.000 GMT+0430,11.07.2019,66.806,67.626,66.405,66.705,6.3483
12.07.2019 01:30:00.000 GMT+0430,12.07.2019,66.828,67.245,66.505,66.865,5.4815
13.07.2019 01:30:00.000 GMT+0430,13.07.2019,66.865,66.865,66.865,66.865,0
14.07.2019 01:30:00.000 GMT+0430,14.07.2019,66.865,66.865,66.865,66.865,0
15.07.2019 01:30:00.000 GMT+0430,15.07.2019,66.616,67.451,66.088,66.145,5.1621
16.07.2019 01:30:00.000 GMT+0430,16.07.2019,66.308,67.066,63.815,64.275,6.4848
17.07.2019 01:30:00.000 GMT+0430,17.07.2019,64.398,65.256,63.193,63.505,5.3554
18.07.2019 01:30:00.000 GMT+0430,18.07.2019,63.518,64.436,61.265,62.425,6.2801
19.07.2019 01:30:00.000 GMT+0430,19.07.2019,62.498,63.34,61.825,62.785,6.1556
20.07.2019 01:30:00.000 GMT+0430,20.07.2019,62.785,62.785,62.785,62.785,0
21.07.2019 01:30:00.000 GMT+0430,21.07.2019,62.785,62.785,62.785,62.785,0
22.07.2019 01:30:00.000 GMT+0430,22.07.2019,63.191,64.011,62.745,63.315,5.2577
23.07.2019 01:30:00.000 GMT+0430,23.07.2019,63.196,64.413,62.635,64.165,4.4457
24.07.2019 01:30:00.000 GMT+0430,24.07.2019,64.106,64.636,62.555,63.115,4.9745
25.07.2019 01:30:00.000 GMT+0430,25.07.2019,63.171,64.206,63.01,63.075,4.5859
26.07.2019 01:30:00.000 GMT+0430,26.07.2019,63.261,63.926,63.01,63.278,3.7486
27.07.2019 01:30:00.000 GMT+0430,27.07.2019,63.278,63.278,63.278,63.278,0
28.07.2019 01:30:00.000 GMT+0430,28.07.2019,63.278,63.278,63.278,63.278,0
29.07.2019 01:30:00.000 GMT+0430,29.07.2019,63.071,63.875,62.91,63.82,5.3873
30.07.2019 01:30:00.000 GMT+0430,30.07.2019,63.865,65.01,63.86,64.575,4.8265
31.07.2019 01:30:00.000 GMT+0430,31.07.2019,64.805,65.406,64.2,64.215,4.1522
01.08.2019 01:30:00.000 GMT+0430,01.08.2019,64.026,64.511,60.005,61.045,3.9799
02.08.2019 01:30:00.000 GMT+0430,02.08.2019,61.081,62.916,60.96,61.25,4.4181
03.08.2019 01:30:00.000 GMT+0430,03.08.2019,61.25,61.25,61.25,61.25,0
04.08.2019 01:30:00.000 GMT+0430,04.08.2019,61.25,61.25,61.25,61.25,0
05.08.2019 01:30:00.000 GMT+0430,05.08.2019,61.271,61.546,59.635,60.025,5.8152
06.08.2019 01:30:00.000 GMT+0430,06.08.2019,59.375,60.531,58.555,58.665,5.264
07.08.2019 01:30:00.000 GMT+0430,07.08.2019,58.646,59.171,55.855,57.335,7.5531
08.08.2019 01:30:00.000 GMT+0430,08.08.2019,57.448,57.976,56.745,57.705,5.1874
09.08.2019 01:30:00.000 GMT+0430,09.08.2019,57.701,59.076,57.085,58.223,3.2234
10.08.2019 01:30:00.000 GMT+0430,10.08.2019,58.223,58.223,58.223,58.223,0
11.08.2019 01:30:00.000 GMT+0430,11.08.2019,58.223,58.223,58.223,58.223,0
12.08.2019 01:30:00.000 GMT+0430,12.08.2019,58.201,58.856,57.865,58.415,3.2399
13.08.2019 01:30:00.000 GMT+0430,13.08.2019,58.558,61.476,57.98,60.885,4.7107
14.08.2019 01:30:00.000 GMT+0430,14.08.2019,61.046,61.076,58.22,59.035,3.6574
15.08.2019 01:30:00.000 GMT+0430,15.08.2019,59.128,59.401,57.656,58.325,3.6004
16.08.2019 01:30:00.000 GMT+0430,16.08.2019,58.391,59.476,58.266,58.635,2.3289
17.08.2019 01:30:00.000 GMT+0430,17.08.2019,58.635,58.635,58.635,58.635,0
18.08.2019 01:30:00.000 GMT+0430,18.08.2019,58.635,58.635,58.635,58.635,0
19.08.2019 01:30:00.000 GMT+0430,19.08.2019,59.011,59.896,58.736,59.745,2.1346
20.08.2019 01:30:00.000 GMT+0430,20.08.2019,59.625,60.291,58.926,60.063,2.3819
21.08.2019 01:30:00.000 GMT+0430,21.08.2019,60.136,61.396,60.041,60.335,2.4978
22.08.2019 01:30:00.000 GMT+0430,22.08.2019,60.421,60.866,59.455,59.985,2.3917
23.08.2019 01:30:00.000 GMT+0430,23.08.2019,60.101,60.276,58.286,59.105,3.8053
24.08.2019 01:30:00.000 GMT+0430,24.08.2019,59.105,59.105,59.105,59.105,0
25.08.2019 01:30:00.000 GMT+0430,25.08.2019,59.105,59.105,59.105,59.105,0
26.08.2019 01:30:00.000 GMT+0430,26.08.2019,58.391,60.136,58.336,58.785,3.3162
27.08.2019 01:30:00.000 GMT+0430,27.08.2019,58.798,60.123,58.495,60.105,2.8006
28.08.2019 01:30:00.000 GMT+0430,28.08.2019,59.988,60.971,59.785,60.425,2.7116
29.08.2019 01:30:00.000 GMT+0430,29.08.2019,60.438,61.165,59.971,61.045,3.8257
30.08.2019 01:30:00.000 GMT+0430,30.08.2019,60.305,60.595,58.5,59.035,13.4206
31.08.2019 01:30:00.000 GMT+0430,31.08.2019,59.035,59.035,59.035,59.035,0
01.09.2019 01:30:00.000 GMT+0430,01.09.2019,59.035,59.035,59.035,59.035,0
02.09.2019 01:30:00.000 GMT+0430,02.09.2019,58.805,59.235,58.075,58.575,4.2353
03.09.2019 01:30:00.000 GMT+0430,03.09.2019,58.448,58.846,57.205,58.175,4.2219
04.09.2019 01:30:00.000 GMT+0430,04.09.2019,58.111,60.946,58.11,60.445,3.9103
05.09.2019 01:30:00.000 GMT+0430,05.09.2019,60.458,62.345,60.215,60.725,6.9198
06.09.2019 01:30:00.000 GMT+0430,06.09.2019,60.815,61.845,59.385,61.615,9.8714
07.09.2019 01:30:00.000 GMT+0430,07.09.2019,61.615,61.615,61.615,61.615,0
08.09.2019 01:30:00.000 GMT+0430,08.09.2019,61.615,61.615,61.615,61.615,0
09.09.2019 01:30:00.000 GMT+0430,09.09.2019,61.695,62.976,61.545,62.665,6.197
10.09.2019 01:30:00.000 GMT+0430,10.09.2019,63.051,63.735,62.135,62.745,8.0357
11.09.2019 01:30:00.000 GMT+0430,11.09.2019,62.855,63.236,60.505,61.015,5.2347
12.09.2019 01:30:00.000 GMT+0430,12.09.2019,61.135,61.376,58.885,60.355,4.8883
13.09.2019 01:30:00.000 GMT+0430,13.09.2019,60.436,60.768,59.575,60.095,3.6865
14.09.2019 01:30:00.000 GMT+0430,14.09.2019,60.095,60.095,60.095,60.095,0
15.09.2019 01:30:00.000 GMT+0430,15.09.2019,60.095,60.095,60.095,60.095,0
16.09.2019 01:30:00.000 GMT+0430,16.09.2019,68.401,69.636,64.805,68.035,8.8323
17.09.2019 01:30:00.000 GMT+0430,17.09.2019,68.098,69.231,63.55,63.915,6.4125
18.09.2019 01:30:00.000 GMT+0430,18.09.2019,64.278,64.976,63.055,63.625,2.7149
19.09.2019 01:30:00.000 GMT+0430,19.09.2019,63.496,65.551,63.446,64.745,4.0084
20.09.2019 01:30:00.000 GMT+0430,20.09.2019,64.878,65.256,64.025,64.598,3.6361
21.09.2019 01:30:00.000 GMT+0430,21.09.2019,64.598,64.598,64.598,64.598,0
22.09.2019 00:30:00.000 GMT+0330,22.09.2019,64.598,64.598,64.598,64.598,0
23.09.2019 00:30:00.000 GMT+0330,23.09.2019,64.858,65.161,63.55,64.455,2.7929
24.09.2019 00:30:00.000 GMT+0330,24.09.2019,64.396,64.581,62.355,62.355,3.7807
25.09.2019 00:30:00.000 GMT+0330,25.09.2019,62.456,62.791,61.205,62.535,3.7454
26.09.2019 00:30:00.000 GMT+0330,26.09.2019,62.548,62.891,61.435,62.585,5.8247
27.09.2019 00:30:00.000 GMT+0330,27.09.2019,62.388,62.72,60.735,61.855,4.7902
28.09.2019 00:30:00.000 GMT+0330,28.09.2019,61.855,61.855,61.855,61.855,0
29.09.2019 00:30:00.000 GMT+0330,29.09.2019,61.855,61.855,61.855,61.855,0
30.09.2019 00:30:00.000 GMT+0330,30.09.2019,60.28,61.28,59.186,59.325,3.5065
01.10.2019 00:30:00.000 GMT+0330,01.10.2019,59.368,60.071,58.375,59.175,4.3529
02.10.2019 00:30:00.000 GMT+0330,02.10.2019,59.226,59.465,57.211,57.435,5.7202
03.10.2019 00:30:00.000 GMT+0330,03.10.2019,57.448,57.955,56.125,57.605,2.7015
04.10.2019 00:30:00.000 GMT+0330,04.10.2019,57.668,58.92,57.66,58.468,4.0207
05.10.2019 00:30:00.000 GMT+0330,05.10.2019,58.468,58.468,58.468,58.468,0
06.10.2019 00:30:00.000 GMT+0330,06.10.2019,58.468,58.468,58.468,58.468,0
07.10.2019 00:30:00.000 GMT+0330,07.10.2019,58.151,59.645,58.005,58.365,7.4138
08.10.2019 00:30:00.000 GMT+0330,08.10.2019,58.458,58.906,57.355,58.095,6.8809
09.10.2019 00:30:00.000 GMT+0330,09.10.2019,57.968,59.321,57.891,58.255,6.4073
10.10.2019 00:30:00.000 GMT+0330,10.10.2019,57.905,59.525,57.775,59.425,12.6807
11.10.2019 00:30:00.000 GMT+0330,11.10.2019,59.528,60.651,59.185,60.638,14.5528
12.10.2019 00:30:00.000 GMT+0330,12.10.2019,60.638,60.638,60.638,60.638,0
13.10.2019 00:30:00.000 GMT+0330,13.10.2019,60.638,60.638,60.638,60.638,0
14.10.2019 00:30:00.000 GMT+0330,14.10.2019,60.575,60.601,58.485,59.185,5.6389
15.10.2019 00:30:00.000 GMT+0330,15.10.2019,59.221,59.661,58,58.815,5.515
16.10.2019 00:30:00.000 GMT+0330,16.10.2019,58.888,59.716,58.345,59.025,5.4423
17.10.2019 00:30:00.000 GMT+0330,17.10.2019,58.881,59.995,58.665,59.895,4.6954
18.10.2019 00:30:00.000 GMT+0330,18.10.2019,59.766,60.256,58.985,59.275,4.301
19.10.2019 00:30:00.000 GMT+0330,19.10.2019,59.275,59.275,59.275,59.275,0
20.10.2019 00:30:00.000 GMT+0330,20.10.2019,59.275,59.275,59.275,59.275,0
21.10.2019 00:30:00.000 GMT+0330,21.10.2019,59.161,59.511,58.225,59.035,4.4475
22.10.2019 00:30:00.000 GMT+0330,22.10.2019,58.955,60.241,58.735,59.575,4.2761
23.10.2019 00:30:00.000 GMT+0330,23.10.2019,59.481,61.271,58.825,61.015,4.7151
24.10.2019 00:30:00.000 GMT+0330,24.10.2019,60.966,61.865,60.615,61.465,9.3508
25.10.2019 00:30:00.000 GMT+0330,25.10.2019,61.488,62.086,60.905,61.935,4.8944
26.10.2019 00:30:00.000 GMT+0330,26.10.2019,61.935,61.935,61.935,61.935,0
27.10.2019 00:30:00.000 GMT+0330,27.10.2019,61.935,61.935,61.935,61.935,0
28.10.2019 00:30:00.000 GMT+0330,28.10.2019,62.028,62.321,61.175,61.545,4.2864
29.10.2019 00:30:00.000 GMT+0330,29.10.2019,61.625,61.956,60.635,61.525,3.8812
30.10.2019 00:30:00.000 GMT+0330,30.10.2019,61.568,61.901,60.475,60.666,3.3426
31.10.2019 00:30:00.000 GMT+0330,31.10.2019,60.163,60.776,59.185,59.455,2.8596
01.11.2019 00:30:00.000 GMT+0330,01.11.2019,59.428,61.791,59.385,61.635,2.8929
02.11.2019 00:30:00.000 GMT+0330,02.11.2019,61.635,61.635,61.635,61.635,0
03.11.2019 00:30:00.000 GMT+0330,03.11.2019,61.635,61.635,61.635,61.635,0
04.11.2019 01:30:00.000 GMT+0330,04.11.2019,61.506,62.756,61.255,62.065,2.5465
05.11.2019 01:30:00.000 GMT+0330,05.11.2019,61.915,63.166,61.915,62.915,2.0452
06.11.2019 01:30:00.000 GMT+0330,06.11.2019,62.735,63.296,61.555,61.755,2.5092
07.11.2019 01:30:00.000 GMT+0330,07.11.2019,61.726,62.856,61.625,62.275,2.3094
08.11.2019 01:30:00.000 GMT+0330,08.11.2019,62.181,62.681,60.655,62.625,2.5143
09.11.2019 01:30:00.000 GMT+0330,09.11.2019,62.625,62.625,62.625,62.625,0
10.11.2019 01:30:00.000 GMT+0330,10.11.2019,62.625,62.625,62.625,62.625,0
11.11.2019 01:30:00.000 GMT+0330,11.11.2019,62.326,62.736,61.555,62.215,2.168
12.11.2019 01:30:00.000 GMT+0330,12.11.2019,62.078,62.836,61.795,61.995,3.4907
13.11.2019 01:30:00.000 GMT+0330,13.11.2019,61.878,62.701,61.2,62.525,2.0359
14.11.2019 01:30:00.000 GMT+0330,14.11.2019,62.576,63.186,62.125,62.315,3.9872
15.11.2019 01:30:00.000 GMT+0330,15.11.2019,62.416,63.616,61.675,63.415,2.8369
16.11.2019 01:30:00.000 GMT+0330,16.11.2019,63.415,63.415,63.415,63.415,0
17.11.2019 01:30:00.000 GMT+0330,17.11.2019,63.415,63.415,63.415,63.415,0
18.11.2019 01:30:00.000 GMT+0330,18.11.2019,63.305,63.546,61.915,62.223,2.8625
19.11.2019 01:30:00.000 GMT+0330,19.11.2019,62.256,62.546,60.673,60.705,3.0254
20.11.2019 01:30:00.000 GMT+0330,20.11.2019,60.955,62.776,60.265,62.413,3.7306
21.11.2019 01:30:00.000 GMT+0330,21.11.2019,62.135,64.006,61.9,63.625,3.6564
22.11.2019 01:30:00.000 GMT+0330,22.11.2019,63.621,64.246,62.955,63.545,3.317
23.11.2019 01:30:00.000 GMT+0330,23.11.2019,63.545,63.545,63.545,63.545,0
24.11.2019 01:30:00.000 GMT+0330,24.11.2019,63.545,63.545,63.545,63.545,0
25.11.2019 01:30:00.000 GMT+0330,25.11.2019,63.445,63.776,62.945,63.545,3.0119
26.11.2019 01:30:00.000 GMT+0330,26.11.2019,63.645,64.291,63.425,64.095,3.5544
27.11.2019 01:30:00.000 GMT+0330,27.11.2019,64.006,64.571,63.491,64.041,2.282
28.11.2019 01:30:00.000 GMT+0330,28.11.2019,62.756,63.321,62.49,63.255,1.1381
29.11.2019 01:30:00.000 GMT+0330,29.11.2019,63.135,63.176,60.325,60.695,2.7613
30.11.2019 01:30:00.000 GMT+0330,30.11.2019,60.695,60.695,60.695,60.695,0
01.12.2019 01:30:00.000 GMT+0330,01.12.2019,60.695,60.695,60.695,60.695,0
02.12.2019 01:30:00.000 GMT+0330,02.12.2019,61.305,62.066,60.735,60.925,3.9639
03.12.2019 01:30:00.000 GMT+0330,03.12.2019,61.008,61.556,60.295,60.975,3.6763
04.12.2019 01:30:00.000 GMT+0330,04.12.2019,61.071,63.475,60.975,62.975,5.0056
05.12.2019 01:30:00.000 GMT+0330,05.12.2019,62.916,63.875,62.715,63.245,7.1534
06.12.2019 01:30:00.000 GMT+0330,06.12.2019,63.416,64.851,62.805,64.285,3.0608
07.12.2019 01:30:00.000 GMT+0330,07.12.2019,64.285,64.285,64.285,64.285,0
08.12.2019 01:30:00.000 GMT+0330,08.12.2019,64.285,64.285,64.285,64.285,0
