Local time,Open,High,Low,Close,Volume
07.09.2014 01:30:00.000 GMT+0430,100.885,100.885,100.885,100.885,0
08.09.2014 01:30:00.000 GMT+0430,100.923,100.968,99.346,100.238,7.422299999999999
09.09.2014 01:30:00.000 GMT+0430,100.249,100.598,99.017,99.187,5.488
10.09.2014 01:30:00.000 GMT+0430,99.184,99.429,97.606,98.059,0.8501
11.09.2014 01:30:00.000 GMT+0430,98.058,98.460,96.694,98.139,0.9437
12.09.2014 01:30:00.000 GMT+0430,98.147,98.754,96.937,97.017,0.8067999999999999
13.09.2014 01:30:00.000 GMT+0430,97.017,97.017,97.017,97.017,0
14.09.2014 01:30:00.000 GMT+0430,97.017,97.017,97.017,97.017,0
15.09.2014 01:30:00.000 GMT+0430,97.650,98.377,97.017,97.998,0.7576
16.09.2014 01:30:00.000 GMT+0430,97.989,99.406,97.416,98.898,0.7757
17.09.2014 01:30:00.000 GMT+0430,98.925,99.586,98.496,98.687,3.3814
18.09.2014 01:30:00.000 GMT+0430,98.697,99.118,97.404,97.598,4.8622000000000005
19.09.2014 01:30:00.000 GMT+0430,97.597,98.459,97.157,98.314,6.1072
20.09.2014 01:30:00.000 GMT+0430,98.314,98.314,98.314,98.314,0
21.09.2014 01:30:00.000 GMT+0430,98.314,98.314,98.314,98.314,0
22.09.2014 00:30:00.000 GMT+0330,98.134,98.249,96.394,96.846,7.046900000000001
23.09.2014 00:30:00.000 GMT+0330,96.833,97.559,96.534,96.904,7.5275
24.09.2014 00:30:00.000 GMT+0330,96.893,97.299,95.598,97.044,8.648600000000002
25.09.2014 00:30:00.000 GMT+0330,97.055,97.527,96.216,97.010,6.944499999999999
26.09.2014 00:30:00.000 GMT+0330,97.037,97.470,96.445,96.975,7.447199999999999
27.09.2014 00:30:00.000 GMT+0330,96.975,96.975,96.975,96.975,0
28.09.2014 00:30:00.000 GMT+0330,96.975,96.975,96.975,96.975,0
29.09.2014 00:30:00.000 GMT+0330,96.804,97.318,96.259,97.106,8.202700000000002
30.09.2014 00:30:00.000 GMT+0330,97.100,97.778,94.246,94.858,11.262899999999998
01.10.2014 00:30:00.000 GMT+0330,94.848,96.199,93.768,94.140,12.4342
02.10.2014 00:30:00.000 GMT+0330,94.149,94.340,91.556,93.766,17.6655
03.10.2014 00:30:00.000 GMT+0330,93.776,94.040,91.496,92.156,36.2289
04.10.2014 00:30:00.000 GMT+0330,92.156,92.156,92.156,92.156,0
05.10.2014 00:30:00.000 GMT+0330,92.156,92.156,92.156,92.156,0
06.10.2014 00:30:00.000 GMT+0330,92.069,93.190,91.236,92.906,51.50919999999999
07.10.2014 00:30:00.000 GMT+0330,92.895,92.968,91.398,91.749,30.1398
08.10.2014 00:30:00.000 GMT+0330,91.757,91.850,90.565,91.596,38.031600000000005
09.10.2014 00:30:00.000 GMT+0330,91.600,91.820,88.566,88.749,28.563299999999998
10.10.2014 00:30:00.000 GMT+0330,88.757,90.440,88.085,89.768,14.2989
11.10.2014 00:30:00.000 GMT+0330,89.768,89.768,89.768,89.768,0
12.10.2014 00:30:00.000 GMT+0330,89.768,89.768,89.768,89.768,0
13.10.2014 00:30:00.000 GMT+0330,89.546,89.660,87.926,88.058,28.3038
14.10.2014 00:30:00.000 GMT+0330,88.066,88.720,84.455,85.488,18.8172
15.10.2014 00:30:00.000 GMT+0330,85.497,85.789,83.356,83.655,41.2977
16.10.2014 00:30:00.000 GMT+0330,83.389,87.978,82.906,86.020,40.443999999999996
17.10.2014 00:30:00.000 GMT+0330,85.998,87.318,85.460,86.155,40.2556
18.10.2014 00:30:00.000 GMT+0330,86.155,86.155,86.155,86.155,0
19.10.2014 00:30:00.000 GMT+0330,86.155,86.155,86.155,86.155,0
20.10.2014 00:30:00.000 GMT+0330,86.182,86.604,84.397,85.276,35.2088
21.10.2014 00:30:00.000 GMT+0330,85.265,86.460,85.090,86.337,31.9543
22.10.2014 00:30:00.000 GMT+0330,86.350,87.039,84.495,84.659,33.478699999999996
23.10.2014 00:30:00.000 GMT+0330,84.648,87.139,84.116,86.779,38.1742
24.10.2014 00:30:00.000 GMT+0330,86.790,86.790,85.258,86.173,30.0369
25.10.2014 00:30:00.000 GMT+0330,86.173,86.173,86.173,86.173,0
26.10.2014 00:30:00.000 GMT+0330,86.173,86.173,86.173,86.173,0
27.10.2014 00:30:00.000 GMT+0330,86.064,86.220,84.535,85.350,36.65520000000001
28.10.2014 00:30:00.000 GMT+0330,85.347,86.316,85.076,86.149,34.5513
29.10.2014 00:30:00.000 GMT+0330,86.127,87.919,86.045,86.867,32.2733
30.10.2014 00:30:00.000 GMT+0330,86.854,87.066,85.689,86.010,26.0614
31.10.2014 00:30:00.000 GMT+0330,86.008,86.215,84.584,85.849,14.1725
01.11.2014 00:30:00.000 GMT+0330,85.849,85.849,85.849,85.849,0
02.11.2014 00:30:00.000 GMT+0330,85.849,85.849,85.849,85.849,0
03.11.2014 01:30:00.000 GMT+0330,85.843,86.379,83.985,84.157,39.509299999999996
04.11.2014 01:30:00.000 GMT+0330,84.139,84.400,82.059,82.786,22.150199999999998
05.11.2014 01:30:00.000 GMT+0330,82.789,84.430,81.609,83.240,9.8262
06.11.2014 01:30:00.000 GMT+0330,83.227,83.290,82.039,82.778,27.9538
07.11.2014 01:30:00.000 GMT+0330,82.789,83.830,82.135,83.073,44.98279999999999
08.11.2014 01:30:00.000 GMT+0330,83.073,83.073,83.073,83.073,0
09.11.2014 01:30:00.000 GMT+0330,83.073,83.073,83.073,83.073,0
10.11.2014 01:30:00.000 GMT+0330,83.233,84.930,81.966,82.017,32.3612
11.11.2014 01:30:00.000 GMT+0330,82.005,82.319,80.456,81.199,20.4521
12.11.2014 01:30:00.000 GMT+0330,81.210,81.636,80.237,80.237,9.485499999999998
13.11.2014 01:30:00.000 GMT+0330,80.699,80.997,77.302,77.586,13.7049
14.11.2014 01:30:00.000 GMT+0330,77.609,79.720,76.748,79.555,23.219099999999997
15.11.2014 01:30:00.000 GMT+0330,79.555,79.555,79.555,79.555,0
16.11.2014 01:30:00.000 GMT+0330,79.555,79.555,79.555,79.555,0
17.11.2014 01:30:00.000 GMT+0330,79.527,79.570,77.915,79.067,9.682299999999998
18.11.2014 01:30:00.000 GMT+0330,79.058,79.910,78.198,78.419,16.822
19.11.2014 01:30:00.000 GMT+0330,78.408,79.420,78.025,78.167,27.024800000000006
20.11.2014 01:30:00.000 GMT+0330,78.160,79.910,77.529,79.910,5.789000000000001
21.11.2014 01:30:00.000 GMT+0330,79.896,81.587,79.046,80.456,31.039200000000005
22.11.2014 01:30:00.000 GMT+0330,80.456,80.456,80.456,80.456,0
23.11.2014 01:30:00.000 GMT+0330,80.456,80.456,80.456,80.456,0
24.11.2014 01:30:00.000 GMT+0330,80.455,80.820,79.405,79.495,20.6666
25.11.2014 01:30:00.000 GMT+0330,79.509,80.420,78.020,78.157,20.599499999999995
26.11.2014 01:30:00.000 GMT+0330,78.149,78.828,77.286,77.547,6.4271
27.11.2014 01:30:00.000 GMT+0330,77.549,77.549,71.225,72.868,18.8052
28.11.2014 01:30:00.000 GMT+0330,72.319,73.379,69.788,69.997,30.6434
29.11.2014 01:30:00.000 GMT+0330,69.997,69.997,69.997,69.997,0
30.11.2014 01:30:00.000 GMT+0330,69.997,69.997,69.997,69.997,0
01.12.2014 01:30:00.000 GMT+0330,70.086,72.999,67.527,72.808,57.6615
02.12.2014 01:30:00.000 GMT+0330,72.796,72.990,70.386,70.936,40.3392
03.12.2014 01:30:00.000 GMT+0330,70.926,71.430,69.488,69.849,31.1505
04.12.2014 01:30:00.000 GMT+0330,69.838,70.549,68.808,69.458,16.8138
05.12.2014 01:30:00.000 GMT+0330,69.445,69.799,68.106,68.655,5.4293
06.12.2014 01:30:00.000 GMT+0330,68.655,68.655,68.655,68.655,0
07.12.2014 01:30:00.000 GMT+0330,68.655,68.655,68.655,68.655,0
08.12.2014 01:30:00.000 GMT+0330,68.431,68.490,65.927,66.087,6.663500000000001
09.12.2014 01:30:00.000 GMT+0330,66.098,66.999,65.278,66.409,21.329800000000002
10.12.2014 01:30:00.000 GMT+0330,66.396,66.406,63.556,64.408,17.2378
11.12.2014 01:30:00.000 GMT+0330,64.406,65.100,63.076,63.257,28.5528
12.12.2014 01:30:00.000 GMT+0330,63.237,63.640,61.358,61.415,16.7707
13.12.2014 01:30:00.000 GMT+0330,61.415,61.415,61.415,61.415,0
14.12.2014 01:30:00.000 GMT+0330,61.415,61.415,61.415,61.415,0
15.12.2014 01:30:00.000 GMT+0330,60.587,63.200,60.332,61.099,33.19649999999999
16.12.2014 01:30:00.000 GMT+0330,60.830,61.148,58.486,59.806,25.399399999999996
17.12.2014 01:30:00.000 GMT+0330,59.806,63.379,58.700,60.640,22.136
18.12.2014 01:30:00.000 GMT+0330,60.628,63.648,59.176,59.889,30.702099999999998
19.12.2014 01:30:00.000 GMT+0330,59.888,62.630,59.025,62.167,23.359099999999998
20.12.2014 01:30:00.000 GMT+0330,62.167,62.167,62.167,62.167,0
21.12.2014 01:30:00.000 GMT+0330,62.167,62.167,62.167,62.167,0
22.12.2014 01:30:00.000 GMT+0330,61.875,62.909,59.847,60.069,38.37370000000001
23.12.2014 01:30:00.000 GMT+0330,60.076,62.110,59.826,61.205,18.0257
24.12.2014 01:30:00.000 GMT+0330,61.202,61.659,59.359,60.279,12.561599999999999
25.12.2014 01:30:00.000 GMT+0330,60.279,60.279,60.279,60.279,0
26.12.2014 01:30:00.000 GMT+0330,60.296,60.930,59.244,59.627,12.0467
27.12.2014 01:30:00.000 GMT+0330,59.627,59.627,59.627,59.627,0
28.12.2014 01:30:00.000 GMT+0330,59.627,59.627,59.627,59.627,0
29.12.2014 01:30:00.000 GMT+0330,59.629,60.371,57.343,57.998,18.104000000000003
30.12.2014 01:30:00.000 GMT+0330,57.988,58.360,56.716,57.497,8.298599999999999
31.12.2014 01:30:00.000 GMT+0330,57.498,57.570,55.800,56.830,6.922199999999999
01.01.2015 01:30:00.000 GMT+0330,56.830,56.830,56.830,56.830,0
02.01.2015 01:30:00.000 GMT+0330,58.090,58.500,55.460,56.380,21.038700000000002
03.01.2015 01:30:00.000 GMT+0330,56.380,56.380,56.380,56.380,0
04.01.2015 01:30:00.000 GMT+0330,56.380,56.380,56.380,56.380,0
05.01.2015 01:30:00.000 GMT+0330,56.373,56.373,52.685,53.015,12.1749
06.01.2015 01:30:00.000 GMT+0330,53.027,53.548,50.506,51.046,14.844299999999999
07.01.2015 01:30:00.000 GMT+0330,51.057,51.820,49.656,51.067,10.611600000000001
08.01.2015 01:30:00.000 GMT+0330,51.048,51.870,49.811,51.045,9.3237
09.01.2015 01:30:00.000 GMT+0330,51.058,51.368,48.888,50.024,13.5362
10.01.2015 01:30:00.000 GMT+0330,50.024,50.024,50.024,50.024,0
11.01.2015 01:30:00.000 GMT+0330,50.024,50.024,50.024,50.024,0
12.01.2015 01:30:00.000 GMT+0330,49.906,49.919,47.148,47.148,26.7362
13.01.2015 01:30:00.000 GMT+0330,47.155,47.269,45.169,46.828,29.994000000000003
14.01.2015 01:30:00.000 GMT+0330,46.836,48.939,45.575,48.790,8.9009
15.01.2015 01:30:00.000 GMT+0330,49.529,52.389,48.057,48.256,43.98930000000001
16.01.2015 01:30:00.000 GMT+0330,48.246,50.329,48.020,49.936,15.0267
17.01.2015 01:30:00.000 GMT+0330,49.936,49.936,49.936,49.936,0
18.01.2015 01:30:00.000 GMT+0330,49.936,49.936,49.936,49.936,0
19.01.2015 01:30:00.000 GMT+0330,50.073,50.290,48.677,48.909,4.133400000000001
20.01.2015 01:30:00.000 GMT+0330,48.896,49.428,47.780,48.096,30.1002
21.01.2015 01:30:00.000 GMT+0330,48.090,49.567,48.090,48.707,18.625700000000002
22.01.2015 01:30:00.000 GMT+0330,48.679,50.420,48.017,48.796,15.8036
23.01.2015 01:30:00.000 GMT+0330,48.789,49.766,48.545,48.568,2.1723999999999997
24.01.2015 01:30:00.000 GMT+0330,48.568,48.568,48.568,48.568,0
25.01.2015 01:30:00.000 GMT+0330,48.568,48.568,48.568,48.568,0
26.01.2015 01:30:00.000 GMT+0330,48.448,49.220,47.546,48.044,20.295299999999997
27.01.2015 01:30:00.000 GMT+0330,48.038,49.957,47.656,49.220,34.616099999999996
28.01.2015 01:30:00.000 GMT+0330,49.223,49.686,48.298,48.506,31.9162
29.01.2015 01:30:00.000 GMT+0330,48.507,49.219,48.343,49.009,28.921799999999998
30.01.2015 01:30:00.000 GMT+0330,49.003,53.045,48.733,52.354,38.6859
31.01.2015 01:30:00.000 GMT+0330,52.354,52.354,52.354,52.354,0
01.02.2015 01:30:00.000 GMT+0330,52.354,52.354,52.354,52.354,0
02.02.2015 01:30:00.000 GMT+0330,52.353,55.447,51.383,55.098,10.966800000000001
03.02.2015 01:30:00.000 GMT+0330,55.117,58.948,54.769,56.978,0.7771999999999999
04.02.2015 01:30:00.000 GMT+0330,57.009,58.029,53.477,54.490,0.7331
05.02.2015 01:30:00.000 GMT+0330,54.500,57.837,53.041,56.515,0.7926
06.02.2015 01:30:00.000 GMT+0330,56.517,59.010,56.517,58.087,0.9436999999999998
07.02.2015 01:30:00.000 GMT+0330,58.087,58.087,58.087,58.087,0
08.02.2015 01:30:00.000 GMT+0330,58.087,58.087,58.087,58.087,0
09.02.2015 01:30:00.000 GMT+0330,58.845,59.579,57.337,57.995,0.637
10.02.2015 01:30:00.000 GMT+0330,57.996,58.507,56.085,57.000,0.6858000000000001
11.02.2015 01:30:00.000 GMT+0330,56.997,57.106,53.895,54.585,0.6875
12.02.2015 01:30:00.000 GMT+0330,56.359,59.889,56.040,59.195,0.34769999999999995
13.02.2015 01:30:00.000 GMT+0330,59.197,61.716,59.057,61.455,0.20630000000000004
14.02.2015 01:30:00.000 GMT+0330,61.455,61.455,61.455,61.455,0
15.02.2015 01:30:00.000 GMT+0330,61.455,61.455,61.455,61.455,0
16.02.2015 01:30:00.000 GMT+0330,61.639,62.498,60.696,61.581,0.08889999999999999
17.02.2015 01:30:00.000 GMT+0330,61.556,62.969,60.248,62.209,0.3518
18.02.2015 01:30:00.000 GMT+0330,62.216,62.439,60.076,60.126,0.288
19.02.2015 01:30:00.000 GMT+0330,59.377,60.959,57.786,60.096,0.8147
20.02.2015 01:30:00.000 GMT+0330,60.106,61.118,59.805,60.019,0.6715000000000001
21.02.2015 01:30:00.000 GMT+0330,60.019,60.019,60.019,60.019,0
22.02.2015 01:30:00.000 GMT+0330,60.019,60.019,60.019,60.019,0
23.02.2015 01:30:00.000 GMT+0330,60.006,60.640,58.349,58.977,1.0363000000000002
24.02.2015 01:30:00.000 GMT+0330,58.969,60.248,58.077,58.549,0.6971999999999999
25.02.2015 01:30:00.000 GMT+0330,58.540,62.127,58.387,61.897,0.8545
26.02.2015 01:30:00.000 GMT+0330,61.905,62.589,59.638,60.637,0.7283
27.02.2015 01:30:00.000 GMT+0330,60.629,62.798,60.478,62.178,0.5355
28.02.2015 01:30:00.000 GMT+0330,62.178,62.178,62.178,62.178,0
01.03.2015 01:30:00.000 GMT+0330,62.178,62.178,62.178,62.178,0
02.03.2015 01:30:00.000 GMT+0330,62.014,62.348,59.317,59.857,0.6611
03.03.2015 01:30:00.000 GMT+0330,59.868,61.780,59.815,60.844,0.8158000000000001
04.03.2015 01:30:00.000 GMT+0330,60.824,60.975,59.457,60.409,1.1651
05.03.2015 01:30:00.000 GMT+0330,60.416,61.520,60.079,60.679,1.6128
06.03.2015 01:30:00.000 GMT+0330,60.669,61.259,59.147,59.777,0.7330000000000002
07.03.2015 01:30:00.000 GMT+0330,59.777,59.777,59.777,59.777,0
08.03.2015 01:30:00.000 GMT+0330,59.777,59.777,59.777,59.777,0
09.03.2015 00:30:00.000 GMT+0330,59.581,60.010,58.354,58.486,0.6349999999999999
10.03.2015 00:30:00.000 GMT+0330,58.499,58.688,56.107,56.485,0.5138
11.03.2015 00:30:00.000 GMT+0330,56.498,57.915,55.888,57.905,0.48300000000000004
12.03.2015 00:30:00.000 GMT+0330,57.899,58.789,56.480,57.048,0.7687999999999998
13.03.2015 00:30:00.000 GMT+0330,57.060,57.360,54.566,54.720,0.7966000000000001
14.03.2015 00:30:00.000 GMT+0330,54.720,54.720,54.720,54.720,0
15.03.2015 00:30:00.000 GMT+0330,54.720,54.720,54.720,54.720,0
16.03.2015 00:30:00.000 GMT+0330,53.955,54.989,52.625,54.125,1.1582999999999999
17.03.2015 00:30:00.000 GMT+0330,54.117,54.340,52.559,53.246,0.8721999999999999
18.03.2015 00:30:00.000 GMT+0330,53.279,56.799,52.676,56.177,1.2128
19.03.2015 00:30:00.000 GMT+0330,56.187,56.325,53.897,54.378,1.0505
20.03.2015 00:30:00.000 GMT+0330,54.388,55.639,53.528,55.159,1.0513
21.03.2015 00:30:00.000 GMT+0330,55.159,55.159,55.159,55.159,0
22.03.2015 01:30:00.000 GMT+0430,55.159,55.159,55.159,55.159,0
23.03.2015 01:30:00.000 GMT+0430,55.109,56.179,54.098,55.787,1.3757
24.03.2015 01:30:00.000 GMT+0430,55.787,56.770,54.826,55.296,0.9580000000000001
25.03.2015 01:30:00.000 GMT+0430,55.299,57.130,54.703,56.337,0.5777999999999999
26.03.2015 01:30:00.000 GMT+0430,56.359,59.742,56.256,59.039,1.4829999999999999
27.03.2015 01:30:00.000 GMT+0430,59.039,59.060,55.928,56.150,2.9591
28.03.2015 01:30:00.000 GMT+0430,56.150,56.150,56.150,56.150,0
29.03.2015 01:30:00.000 GMT+0430,56.150,56.150,56.150,56.150,0
30.03.2015 01:30:00.000 GMT+0430,56.157,56.619,55.175,56.428,4.629
31.03.2015 01:30:00.000 GMT+0430,56.435,56.529,54.696,55.207,3.2434
01.04.2015 01:30:00.000 GMT+0430,55.210,57.669,54.675,56.679,3.5300000000000007
02.04.2015 01:30:00.000 GMT+0430,56.677,57.249,53.979,55.167,2.6368
03.04.2015 01:30:00.000 GMT+0430,55.178,55.198,55.136,55.148,0.0013
04.04.2015 01:30:00.000 GMT+0430,55.148,55.148,55.148,55.148,0
05.04.2015 01:30:00.000 GMT+0430,55.148,55.148,55.148,55.148,0
06.04.2015 01:30:00.000 GMT+0430,55.809,58.209,55.503,57.759,3.7632999999999996
07.04.2015 01:30:00.000 GMT+0430,57.779,59.249,56.996,58.326,3.3655
08.04.2015 01:30:00.000 GMT+0430,58.319,58.690,55.426,56.089,2.1755
09.04.2015 01:30:00.000 GMT+0430,56.077,57.999,55.939,56.798,1.0774
10.04.2015 01:30:00.000 GMT+0430,56.797,58.090,56.198,57.899,0.9620000000000001
11.04.2015 01:30:00.000 GMT+0430,57.899,57.899,57.899,57.899,0
12.04.2015 01:30:00.000 GMT+0430,57.899,57.899,57.899,57.899,0
13.04.2015 01:30:00.000 GMT+0430,57.925,59.510,57.446,57.996,1.2911000000000001
14.04.2015 01:30:00.000 GMT+0430,57.996,59.220,57.714,58.398,1.036
15.04.2015 01:30:00.000 GMT+0430,60.078,63.449,60.017,62.849,0.5844
16.04.2015 01:30:00.000 GMT+0430,62.837,64.840,61.972,63.730,1.3457
17.04.2015 01:30:00.000 GMT+0430,63.718,64.469,62.928,63.658,1.2313000000000003
18.04.2015 01:30:00.000 GMT+0430,63.658,63.658,63.658,63.658,0
19.04.2015 01:30:00.000 GMT+0430,63.658,63.658,63.658,63.658,0
20.04.2015 01:30:00.000 GMT+0430,64.195,64.370,62.075,63.468,1.5873000000000002
21.04.2015 01:30:00.000 GMT+0430,63.466,63.516,61.637,61.737,1.6582999999999999
22.04.2015 01:30:00.000 GMT+0430,61.759,63.288,61.365,62.677,1.1014
23.04.2015 01:30:00.000 GMT+0430,62.670,65.539,62.196,64.757,1.4878
24.04.2015 01:30:00.000 GMT+0430,64.759,65.760,64.467,65.350,1.0348
25.04.2015 01:30:00.000 GMT+0430,65.350,65.350,65.350,65.350,0
26.04.2015 01:30:00.000 GMT+0430,65.350,65.350,65.350,65.350,0
27.04.2015 01:30:00.000 GMT+0430,65.404,65.577,64.399,64.519,0.7653999999999999
28.04.2015 01:30:00.000 GMT+0430,64.519,65.470,63.919,64.597,0.9388
29.04.2015 01:30:00.000 GMT+0430,64.607,66.690,64.107,65.559,1.399
30.04.2015 01:30:00.000 GMT+0430,65.540,66.900,65.365,66.800,0.7623
01.05.2015 01:30:00.000 GMT+0430,66.786,66.908,65.507,66.458,1.2505
02.05.2015 01:30:00.000 GMT+0430,66.458,66.458,66.458,66.458,0
03.05.2015 01:30:00.000 GMT+0430,66.458,66.458,66.458,66.458,0
04.05.2015 01:30:00.000 GMT+0430,66.448,67.079,65.938,66.487,0.8579000000000001
05.05.2015 01:30:00.000 GMT+0430,66.468,68.360,66.118,67.618,1.2413
06.05.2015 01:30:00.000 GMT+0430,67.607,69.610,67.338,67.459,1.2072
07.05.2015 01:30:00.000 GMT+0430,67.470,68.459,65.159,65.637,1.1809999999999998
08.05.2015 01:30:00.000 GMT+0430,65.628,66.049,64.217,65.423,1.0331
09.05.2015 01:30:00.000 GMT+0430,65.423,65.423,65.423,65.423,0
10.05.2015 01:30:00.000 GMT+0430,65.423,65.423,65.423,65.423,0
11.05.2015 01:30:00.000 GMT+0430,65.377,65.720,64.249,64.859,1.628
12.05.2015 01:30:00.000 GMT+0430,64.870,67.280,64.656,67.267,1.2575000000000003
13.05.2015 01:30:00.000 GMT+0430,67.270,68.160,66.708,66.757,0.9132
14.05.2015 01:30:00.000 GMT+0430,66.949,67.797,66.246,66.708,1.1950000000000003
15.05.2015 01:30:00.000 GMT+0430,66.687,66.980,65.348,66.922,1.1483
16.05.2015 01:30:00.000 GMT+0430,66.922,66.922,66.922,66.922,0
17.05.2015 01:30:00.000 GMT+0430,66.922,66.922,66.922,66.922,0
18.05.2015 01:30:00.000 GMT+0430,66.836,67.850,65.909,66.346,1.0088
19.05.2015 01:30:00.000 GMT+0430,66.238,66.370,63.939,64.340,1.782
20.05.2015 01:30:00.000 GMT+0430,64.325,65.142,64.101,64.788,1.7342
21.05.2015 01:30:00.000 GMT+0430,64.787,66.849,64.781,66.467,1.8013
22.05.2015 01:30:00.000 GMT+0430,66.468,66.583,65.085,65.513,1.5657999999999999
23.05.2015 01:30:00.000 GMT+0430,65.513,65.513,65.513,65.513,0
24.05.2015 01:30:00.000 GMT+0430,65.513,65.513,65.513,65.513,0
25.05.2015 01:30:00.000 GMT+0430,65.514,66.199,64.707,65.858,0.6954000000000001
26.05.2015 01:30:00.000 GMT+0430,65.647,65.699,63.267,63.936,1.1790999999999998
27.05.2015 01:30:00.000 GMT+0430,63.938,64.640,61.958,62.307,1.0715
28.05.2015 01:30:00.000 GMT+0430,62.306,62.909,61.272,62.846,1.8235999999999997
29.05.2015 01:30:00.000 GMT+0430,62.848,65.808,62.673,65.458,2.4554
30.05.2015 01:30:00.000 GMT+0430,65.458,65.458,65.458,65.458,0
31.05.2015 01:30:00.000 GMT+0430,65.458,65.458,65.458,65.458,0
01.06.2015 01:30:00.000 GMT+0430,65.270,65.715,64.232,64.909,2.1357999999999997
02.06.2015 01:30:00.000 GMT+0430,64.959,65.810,64.567,65.319,2.3392
03.06.2015 01:30:00.000 GMT+0430,65.337,65.409,63.488,63.698,2.4910999999999994
04.06.2015 01:30:00.000 GMT+0430,63.686,64.050,61.781,62.097,2.1697999999999995
05.06.2015 01:30:00.000 GMT+0430,62.098,63.388,60.925,63.165,2.466
06.06.2015 01:30:00.000 GMT+0430,63.165,63.165,63.165,63.165,0
07.06.2015 01:30:00.000 GMT+0430,63.165,63.165,63.165,63.165,0
08.06.2015 01:30:00.000 GMT+0430,62.918,63.353,62.447,62.768,2.3857
09.06.2015 01:30:00.000 GMT+0430,62.779,65.200,62.640,65.089,1.6067000000000002
10.06.2015 01:30:00.000 GMT+0430,65.110,66.340,64.864,65.499,1.6667
11.06.2015 01:30:00.000 GMT+0430,65.495,66.028,64.500,64.817,1.3094000000000001
12.06.2015 01:30:00.000 GMT+0430,64.830,64.938,63.786,63.817,0.9772
13.06.2015 01:30:00.000 GMT+0430,63.817,63.817,63.817,63.817,0
14.06.2015 01:30:00.000 GMT+0430,63.817,63.817,63.817,63.817,0
15.06.2015 01:30:00.000 GMT+0430,64.284,64.739,63.366,63.819,1.1311
16.06.2015 01:30:00.000 GMT+0430,63.866,64.385,63.410,63.734,1.5356
17.06.2015 01:30:00.000 GMT+0430,63.736,65.449,62.594,63.748,1.8148999999999997
18.06.2015 01:30:00.000 GMT+0430,63.779,64.940,63.433,64.204,1.6754999999999998
19.06.2015 01:30:00.000 GMT+0430,64.184,64.539,62.338,62.816,1.4975999999999998
